id,label,text
718960065214943233,2016-panamapapers.ids,@NewshubPolitics: Kiwi journo @PeterBale tells @patrickgowernz he's worried #panamapapers journos and source under threat after wounding…
722107471171567617,2016-panamapapers.ids,Les internautes tunisiens se sont vite lassés des Panama papers (comme le reste du monde) #panamapapers #tunisie http
179604090593087489,2012-sxsw.ids,Checkout the #futuremus hashtag for the talk at @SXSW from @Spotify Chief Content Officer. Interesting views on the future of music…
262948015243939840,2012-hurricane-sandy.ids,So bored someone please drive through #Sandy and do homework with me #nursingprobs
215378280877002752,2012-euro2012.ids,"@JamesHorncastle: Cassano: \"I was 10 times crazier than Mario at his age  ask Pirlo  he confirmed as much to me.\" #Euro2012"
716847534866632705,2016-panamapapers.ids,@BWicinski: #PanamaPapers. Australijczycy też badają dokumenty - TVN24 http
552916255217582080,2015-charliehebdo.ids,@MenegolLeDessin: Le dessin de la semaine. Que dire...#CharlieHebdo #Charb les autres journalistes et les policiers. http
665881515788804096,2015-parisattacks.ids,@Soraya_Paris: Nous sommes toujours à la recherche de Nathalie amie du lycée blessée au Bataclan mais introuvable #rechercheParis http
554729551574478848,2015-charliehebdo.ids,A remarkable photograph of the live birth of a thresher shark has cast light on the lives of th... http #JeSuisCharlie
500750831604744192,2014-ferguson.ids,"@YourAnonNews: We are calling for \"All Hands on Deck\" tonight; this isn't a drill bro's and sis' - all eyes on #Ferguson #SailSafe #Anon…"
263065591991119872,2012-hurricane-sandy.ids,@piersmorgan @Stuthecanoe at least lady liberty got away #sandy #newyork http
581158120937910272,2015-germanwings-crash.ids,@theskeletoncrew: Walk tall when darkness calls your name…Rest in Peace #Germanwings: http  peaceloveone! ~Skeleton Crew
264806636286246912,2012-hurricane-sandy.ids,@valeria_bandida: O furacão Sandy passou pelo cabelo de algumas dessas meninas né? #TopCufa #Caldeirao
324068742684372992,2013-boston-marathon-bombing.ids,@justinbieber: #PrayForBoston
721790989749395456,2016-panamapapers.ids,@Limportant_fr: #PanamaPapers : voici les noms des 37000 fraudeurs http http
666044164254130176,2015-parisattacks.ids,@SkyNews: The moment gunfire is heard during a gig in Paris at the Bataclan concert hall #ParisAttacks http http
499759484432957442,2014-ferguson.ids,@UOJim: But #Ferguson is part of a long-range strategy to neuter the powers of Assembly and Petition. It starts with black people becaus…
552986295027634176,2015-charliehebdo.ids,@bzberlin: B.Z.-Titelseite nach dem Anschlag auf #CharlieHebdo. Alle Infos im Liveticker: http #JeSuisCharlie http
716718547133722624,2016-panamapapers.ids,@i24NEWS_EN: How the rich got richer: massive document leak reveals blns in hidden assets #PanamaPapers http http
214456358563627008,2012-euro2012.ids,Congratulations #Portugal   #Euro2012
517244789280866304,2014-hongkong-protests.ids,Walk on Walk on With hope in ur heart and You'll never walk alone YOU'LL NEVER WALK ALONE! #OccupyHongKong #OccupyHK http
665707009702916096,2015-parisattacks.ids,@Hamosh84: #Saudi #ISIS #IS #ParisAttacks #BeirutBombing #Syria #Iraq #Lebanon http
541323253382647808,2014-typhoon-hagupit.ids,@Zeshaan_Ali: Islamic Relief #Philippines quick response team on the ground gearing up. #hagupit @IRWorldwide @IslamicReliefUK http
487057582402830336,2014-gazaunderattack.ids,@jncatron: Large incoming missiles are repeatedly striking near the #Gaza seaport. You can hear them seconds before impact. #GazaUnderAt…
500520639661621248,2014-ferguson.ids,@TheAPJournalist: Protesters are booing as police are ordering them to disperse. Throwing bottles  popping fireworks. #Ferguson
718851373123637248,2016-panamapapers.ids,@jeremycorbyn: Here's my full statement on David Cameron &amp; the #panamapapers tax dodging scandal: http
717861974248439808,2016-panamapapers.ids,@gabicerru: Por qué no hablan todos los periodistas argentinos del #panamapapers como en el resto del mundo? http
665605427187552256,2015-parisattacks.ids,@GMA: DETAILS: American student killed in #ParisAttacks identified as Nohemi Gonzalez  a Cal State Long Beach student. http
487434569214619648,2014-gazaunderattack.ids,@Shahidmasooddr: Isrealis bring chairs at hilltop Sderot overlooking Bombing at Gaza enjoying  clapping #PrayForGaza #GazaUnderAttack ht…
593126217546596352,2015-nepalearthquake.ids,@FifthHarmony: Help those affected by the #NepalEarthquake. Donate to the @RedCross via @iTunesMusic at http
553244646835761152,2015-charliehebdo.ids,@CitoyenRevolte: On ne se bat pas que pour la liberté d'expression mais on rend hommage à des frères de combats. #CharlieHebdo vomissait…
218360524277157888,2012-euro2012.ids,#okesip RT @shellymrtns: emm #okesip Jerman yeh mbah :D RT masluluk @shellymrtns 2:1 nih buat Jerman  goll italia di babak 1 #euro2012
218416106120019968,2012-euro2012.ids,Khe dirá? - Pozil -Lahm adre que lo parió... #euro2012 Mario Gómez es clavao al padre de Marty McFly pero con muchas horas de gim #eurocopa
489033752085946368,2014-gazaunderattack.ids,@jncatron: The roar of warplanes is now heard  along with the whine of drones  over #Gaza's el-Wafa hospital. #GazaUnderAttack
716942631935295488,2016-panamapapers.ids,"@Europe1: \"Pour un Français  avoir un compte déclaré au Panama n'a aucun intérêt\" #E1Midi #PanamaPapers #CashInvestigation http"
216835085394116608,2012-euro2012.ids,Manager  Wayne #EnglandNT #Euro2012 http
665524915009953796,2015-parisattacks.ids,At a loss for words...R.I.P :( #ParisAttacks http
263219145804496896,2012-hurricane-sandy.ids,As of 5 a.m. #Sandy moving westward across Pennsylvania and was centered about 90 miles west of Philadelphia  http
665565885990576129,2015-parisattacks.ids,@lucvinc: Solidarité #ParisAttacks http
263074078116683777,2012-hurricane-sandy.ids,@joshgroban: Sending my thoughts to all in the path of #sandy...looks pretty bad. http
666875712306085888,2015-parisattacks.ids,Juillet2014 manifestants pro #Daesh Paris. Novembre 2015:kamikazes à Paris St-Denis #TerritoiresPerdusDeLaRépublique http
718411820424298498,2016-panamapapers.ids,@AtTimesMX: La UIF  tomará parecer en la indagatoria de #PanamaPapers. http
581151691313176577,2015-germanwings-crash.ids,Globalist.it | #Germanwings  si tratta di #suicidio premeditato http
499782422570205184,2014-ferguson.ids,@mikesmithlive: I rarely post anything political. I can honestly say that I am disgusted w/ our government &amp; law enforcement in #Ferguso…
665288085895258112,2015-parisattacks.ids,@FoxNews: New info: BBC reports 60 people inside Bataclan Concert Hall in #Paris being held hostage. http http
592058542280024066,2015-nepalearthquake.ids,@khloekardashian: Help children affected by the #NepalEarthquake - support UNICEF’s relief efforts http
592072371785355264,2015-nepalearthquake.ids,@brianstelter: A heartbreaking Instagram post announcing the death of Google exec @DanFredinburg in the #NepalQuake http
717733838881853440,2016-panamapapers.ids,We don't have an opinion on #panamapapers but #WeAreWithAmitabhBachchan 's transformation #Bollywood #StyleIcon http
592727584208723970,2015-nepalearthquake.ids,@radiomitre: #Último | Aparecieron los argentinos que eran buscados en Nepal. http http
553603198649647106,2015-charliehebdo.ids,@TeamOM_Officiel: Un match qui aura quand même une saveur étrange après tous ces événements tragiques... On pense aux victimes. #Charlie…
717201987952050177,2016-panamapapers.ids,@Billbrowder: #panamapapers Real reaction in Iceland versus my imagined reaction in Russia http
166336295201804290,2012-superbowl.ids,@SigueElDeporte: #SuperBowl: La serie ofensiva de 96yds de #Patriots para su 1TD igualó el récord de Super Bowls para una serie ofens ...
502330816274640896,2014-ferguson.ids,@robertloerzel: RT @ryanjreilly: The First Amendment applies in this parking lot here in #Ferguson http
262673405076193280,2012-hurricane-sandy.ids,Bought rum and prosecco. Moved the giant sticks my dog brings home. My #frankenstorm prep is complete. #sandy
553240805545345025,2015-charliehebdo.ids,@shannonrwatts: .@realDonaldTrump Isn't it interesting that #France has 1/2 the gun death rate of America? #gunsense #JeSuisCharlie http
214442344487985152,2012-euro2012.ids,@jackforrestall_: Ferrit on a lead? Get a grip you lonely  lonely man! #Euro2012
214433029366611968,2012-euro2012.ids,Come on Ronaldo even I could have scored there... #euro2012
553147661906620416,2015-charliehebdo.ids,@CiUParlament: Els diputats de @ciu fan un minut de silenci davant del #Parlament #CharlieHebdo http
580723962390409217,2015-germanwings-crash.ids,@europapress: En directo: Rajoy llega al lugar del accidente del #4U9525 http
592451120909410305,2015-nepalearthquake.ids,Merinding liat gempa Nepal di Tv. #PrayForNEPAL
552835803534331904,2015-charliehebdo.ids,@MrElvilia: Juste dingue ce qui se passe aujourd'hui :( Pourquoi on s'en prend toujours aux bons ?... #CharlieHebdo
552978163975086082,2015-charliehebdo.ids,@jk_rowling: Sometimes a picture says it better than any writer could. #CharlieHebdo http
501863781182763010,2014-ferguson.ids,@blackvoices: St. Louis Mayor: Tuesday's shooting not related to #MikeBrown #Ferguson protests. Live updates on @HuffPostPol http
665727829078884356,2015-parisattacks.ids,@HeartLondonNews: Hundreds of people have been at a vigil in Trafalgar Square to show solidarity after #ParisAttacks. #HeartNews http
717257453105188864,2016-panamapapers.ids,@R_majlisi110: واقعی حیرانگی والی بات ہے #ICIJReportShocksPMLN #PanamaPapers #شیر_چوربھی_شوربھی http
580429536849952769,2015-germanwings-crash.ids,@cnnbrk: A black box of the crashed #Germanwings plane has been found  French interior minister says. http
666847538755059712,2015-parisattacks.ids,@BBCWorld: #ParisAttacks: Police sources say Saint Denis shooting was connected to hunt for fugitives http
219701888461971457,2012-euro2012.ids,@killer_once: Los 5 madridistas con la #Euro2012 #HalaMadrid http
598062502635700224,2015-nepalearthquake.ids,@tashu_insan: 7.1 magnitude earthquake hits Nepal again  tremors felt across northern India.  समूचे उत्तर भारत में भूकंप के झटके.   #MSG…
445540980972728321,2014-stpatricksday.ids,Saint Patrick’s Day Google Logo Marks The Holiday With Irish Claddagh Symbol http #SearchMarketing
592776064402890752,2015-nepalearthquake.ids,As a #twentysomething who just got back from traveling around the world  I am absolutely heartbroken by the #NepalEarthquake #peacebewithyou
717061604714516481,2016-panamapapers.ids,@CFR_org: Following #PanamaPapers release  find out how tax havens affect the US: http by @RenewingAmerica http
716906512057171968,2016-panamapapers.ids,@Coexister75: Quand tu es tout en sueur en attendant les nouvelles révélations de #panamapapers http
263082462983380992,2012-hurricane-sandy.ids,@_plainKate_  Thanks. Staying put till my friend shows up. Lots of folks out walking on the #UWS  though. #sandy
665559295153475584,2015-parisattacks.ids,@AFPphoto: The Eagles of Death Metal at the Bataclan just before gunmen stormed the concert  via @rock_and_folk #ParisAttacks http
512790495722893312,2014-indyref.ids,@BBCNews: From Angola to Zambia: Interactive map of #indyref tweets http (via @marceellison) http
211126260536061954,2012-euro2012.ids,ERROR!!! :D RT @Eqn_Nainov: Now Live on RCTI Poland vs Greece #EURO2012
553093977252298752,2015-charliehebdo.ids,@kowalshki: Nice work from Banksy #JeSuisCharlie http
552965116481007617,2015-charliehebdo.ids,@MonederoJC: La libertad de expresión es un logro civilizatorio que los compañeros de #CharlieHebdo han defendido contra todos sus enemi…
501814395123806208,2014-ferguson.ids,@ryanjreilly: Carrie Pace  art teacher at elementary school  on the street on the other side of #Ferguson http
552914303280766977,2015-charliehebdo.ids,@Zaynattitudes: Toulouse    Berlin   Londres   Madrid    TOUS UNIS #JeSuisCharlie   C'est juste magnifique la solidarité qui existe http
553678630279467008,2015-charliehebdo.ids,@Le_Figaro: #CharlieHebdo : #Anonymous organise la riposte sur le web http http
665884406456950784,2015-parisattacks.ids,@WestPoint_USMA: #USMA stands with the French people following the #ParisAttacks - liberté  égalité  fraternity. #DutyHonorCountry http
598080891202732032,2015-nepalearthquake.ids,@Andrea_Iacomini: Grazie @rtl1025 ci state dando un grande sostegno! Sempre con noi SMS 45596 @UNICEF_Italia @WFP_IT per i bimbi del #Ne…
262729254519844864,2012-hurricane-sandy.ids,@RomneyStormTips: Everyone in the path of the hurricane should head to their second or third home to safety #Sandy #RomneyStormTips
665300950672875520,2015-parisattacks.ids,@jacquescardoze: #obama s'exprime à la maison blanche et prononce ses mots en français : liberté  égalité  fraternité. #ParisAttacks #pa…
553609009425813504,2015-charliehebdo.ids,"@purecharts: Grand Corps Malade dévoile \"#JeSuisCharlie\"  un titre écrit dans le nuit du 7 janvier http #GrandCorpsMal…"
487111774198444033,2014-gazaunderattack.ids,"@Shahidmasooddr: 2 sides of a coin called  \"Muslim World! #PrayForGaza #GazaUnderAttack http"
262801013264760832,2012-hurricane-sandy.ids,@MikeBloomberg: Thanks also to all the city workers and volunteers who are helping to ensure NYC remains safe during #Sandy.
486644728298221569,2014-gazaunderattack.ids,@PhotosPalestine: #صور... مجزة بحق عائلة كوارع في قطاع غزة ارتكبها الاحتلال قبل قليل. #GazaUnderAttack http
717119411111477248,2016-panamapapers.ids,@eldestapeweb: #panamapapers: el informe sobre cuentas en paraísos fiscales revela una sociedad de @mauriciomacri en Islas Bahamas http
721765764873785344,2016-sismoecuador.ids,@julie_rs: Incroyables photos du chaos en Equateur après le pire séisme depuis 1979 http #EcuadorEarthquake http
264497535874392064,2012-hurricane-sandy.ids,@maroon5: Help #Sandy survivors. Donate to the @RedCross via @iTunesMusic at http Out of US  visit http
714579466681511936,2016-brexit.ids,@angelneptustar @BorisJohnson @MayorofLondon If played fair #Brexit will surely win but has there ever been a fair referendum within #EU?
512891823246024704,2014-indyref.ids,@Aiannucci: 84.6%  One way to unite today would be for every Scot to wear that number as a badge of pride. An extraordinary turnout. #in…
218456776939536385,2012-euro2012.ids,@Now__Football: Pirlo continues passing masterclass completing 92% of his attempted passes tonight 59/64. Footballing God. #euro2012
553104282455928832,2015-charliehebdo.ids,In this morning’s #RedBox:  - Cobra meets after Paris attacks - Merkel cedes some ground on migrant benefits - PM and Osborne go north
166473414440259584,2012-superbowl.ids,@tcreativo: Durante los 3 últimos minutos de la #SuperBowl se publicaron ¡10.000 tweets al segundo! http
178514976846254080,2012-sxsw.ids,#sxsocialtv Using platforms for new complimentary social exp w/out being distracting to viewers #sxsw
501948689766940672,2014-ferguson.ids,@ActivistPost: CNN staging protesters behind Anderson who look geared up for a riot with #Ferguson cops. Made for TV? http
665334391858577408,2015-parisattacks.ids,#BREAKING  #ParisAttacks  @ABC30  http
498882042684506112,2014-ferguson.ids,"@MichaelSkolnik: \"A riot is the language of the unheard.\" ~Martin Luther King  Jr. #Ferguson http"
265141462193295360,2012-hurricane-sandy.ids,@5quiches: Don't forget that we're offering FREE tickets to those displaced by #Sandy. Details here: http
499719058015940608,2014-ferguson.ids,@tmwinsett: .@helaineolen Beginning to think there's not an adult in charge in the entire state of MO #Ferguson @GovJayNixon
218441325144576000,2012-euro2012.ids,@juventusfc: Il maestro Andrea Pirlo dirige la bellissima orchestra azzurra! #ItalJuve #Euro2012 #GermaniaItalia
512566579742404608,2014-indyref.ids,Final poll puts yes on 47% and no on 53%.  #indyref  http
263062661837766656,2012-hurricane-sandy.ids,@wheelingprobs What does Snooki and Hurricane #Sandy have in common?   They will blow the entire East Coast to get on tv.
599716837551542274,2015-nepalearthquake.ids,@UNICEF: Looming crisis for children’s emotional health after two major earthquakes in #Nepal http http
553575225330511872,2015-charliehebdo.ids,@ybenderbal: - Vous êtes musulman? - Oui. - Vous condamnez l'horreur? - Et comment ! - Viens ! C'est pas celui-là qu'il nous faut.  #Cha…
501305136288116736,2014-ferguson.ids,@yenisafak: ABD #Ferguson'a ulusal muhafızlarını gönderiyor http http
552921403981594624,2015-charliehebdo.ids,@AFPphoto: #JeSuisCharlie tribute to #CharlieHebdo at #AFP news room in Paris http
718813419256713217,2016-panamapapers.ids,"@GustavoVela71: \"Admite Cameron fondo 'offshore'\" #panamapapers  http"
594193484187242500,2015-nepalearthquake.ids,"@BBCNews: Prince William sends \"deepest condolences\" to people of Nepal after #NepalEarthquake http http"
595583747795234818,2015-nepalearthquake.ids,@WFP: WFP aims to provide food aid to 1.4 million #NepalQuake survivors over the next three months http http
554677392640577536,2015-charliehebdo.ids,@RomainCaillet: Scandale en #Egypte :le shaykh Mustafa Adawi  ayant pignon sur rue  se félicite de l'attentat contre #CharlieHebdo http
266179665893392384,2012-uselection.ids,@TheItalianBMT: If Obama doesn't bring back the McRib I'm moving to Canada #TheRealIssues #Election2012 #TeamMcRib #RonaldMcDonaldFor ...
661841881282838528,2015-refugeeswelcome.ids,@kolvig_raun Oh Land and other musicians saying #RefugeesWelcome #welcometodenmark #beats4change ♫ http
262735044081246208,2012-hurricane-sandy.ids,@dantaracen Espero que estén bien y protegidos  el agua te sigue! Un beso a todos  ojalá bebe la pase bien. #sandy
552925438377725952,2015-charliehebdo.ids,@EmreUslu: İngilizce yazdığımı Türkçe özetleyeyim:  #CharlieHebdo saldırısına AKP'liler sevinimş ve eğleniyor görünüyor. Örnek: http
552841555052990464,2015-charliehebdo.ids,"Saldırıya tepki göstermek yerine \"islamofobi\" diye zırvalamayı kesmek gerek. #CharlieHebdo"
552871824917528576,2015-charliehebdo.ids,@RoyalSegolene: #CharlieHebdo Profonde tristesse et soutien aux victimes. Non à la barbarie effroyable. Tous unis pour la République fac…
211823503937253377,2012-euro2012.ids,@MatchDayApp: Win a Wembley Way legends stone  send in a pic of you in #ENG shirt http RT's much appreciated #euro2012
581071125205147648,2015-germanwings-crash.ids,@Nestor_Aguilera: El fiscal del caso: “El copiloto tuvo la voluntad de destruir el avión” @elpais_inter @fanderfalconi #GERMANWINGS http
640240926254854144,2015-refugeeswelcome.ids,Während sich die Asylkrise in Europa zuspitzt  herrscht in der Politik Ratlosigkeit. #Refugeeswelcome @niknuspliger http
552974587013902337,2015-charliehebdo.ids,"@c_bidet: \"Charlie cherche sa prochaine Une\" .. Très bel hommage d' @Alexdessinateur . #JeSuisCharlie http"
727182741985464322,2016-brexit.ids,@scottmannmp: Outside the EU we can reallocate fish quota  taking control of our waters and stocks. http #voteleave #…
724520258934083584,2016-panamapapers.ids,". @cabralens : \"Utilizamos como telón de fondo la lista Falciani para trabajar con los #panamapapers \" #NISMAD"
592395028481323008,2015-nepalearthquake.ids,@onedirection: To help those affected by the devastating earthquake in Nepal text: DONATE5 to 70008 and give £5. Thank you #NepalEarthqu…
324188748818546688,2013-boston-marathon-bombing.ids,@reggieslive: Shout out to all the heroes that helped out yesterday in the awful attack on the innocent people of Boston. #prayforbos ...
265786594735316992,2012-obama-romney.ids,@CaferKocbasi: Romney'nin ağır bastığı yerlere hep akrabalarını getirten Obama'nın dağıttığı kömür Ohio'nun havasını zehirledi #Ameri ...
213013094199336960,2012-euro2012.ids,#Euro2012 حصل ماتوقعت وفازت المانيا والبرتغال:).! هاردلك هولندا نشوفك ٢٠١٤ :).!
503697113973137409,2014-ferguson.ids,.@gofundme take down the Darren Wilson fundraisers and return all profits! http #MikeBrown #Ferguson @ColorOfChange
665618703069741056,2015-parisattacks.ids,♥ #CesarAcosta ! ♥ Gobiernos latinoamericanos condenan ataques en París: CARACAS  Venez... http ( ♥ #CesariToo.♥ )
265727318268461056,2012-obama-romney.ids,America. If you go to vote today &amp; that vote gets Romney in......... Well frankly  I don't even think I wanna know yeh! #ObamanotRomney
265910241231769600,2012-uselection.ids,Go vote everyone  Iowa is a close state  your vote makes a difference! #VoteMitt #election2012
181028013603958784,2012-sxsw.ids,"\"#SXSW 2012: Nothing You Expect  Everything You Need\" via @mashable http We couldn't agree more :)"
211866517074223105,2012-euro2012.ids,@elgraficionado: Arrancó el segundo tiempo: España 0-0 Italia. #Euro2012
265480526121553920,2012-obama-romney.ids,#Teamfollowback Romney/Ryan 2012: The Ultimate Election Day App Guide For Republicans [Feature] http
265817866438336513,2012-uselection.ids,Rock the vote  America! http #Election2012
666605460167000064,2015-parisattacks.ids,@pdacosta: German police arrest two women  one man in operation linked to #ParisAttacks  http
594895021389680640,2015-nepalearthquake.ids,@derasachasauda: St @Gurmeetramrahim ji distributing Relief &amp;tents being built 4 Earthquake Victims in Nepal #MSGHelpEarthquakeVictims h…
500720586172030977,2014-ferguson.ids,@CaseyNolen: Looks like #STL is responding to #Ferguson like it would if this were a natural disaster. And that's encouraging. http
262729811951222784,2012-hurricane-sandy.ids,@MittStormTips: I have a five point plan to get us through this hurricane  and I will give you all the details next week. #MittStormT ...
668412426925248512,2015-parisattacks.ids,CNN Anchors Press French Muslim to Accept 'Responsibility' for ISIS Attacks in Paris http  #CNN http
488901053224464384,2014-gazaunderattack.ids,Real drawings by children of #Gaza traumatized by this war on humanity. #FreePalestine #PrayForGaza #GazaUnderAttack http
665489712597958656,2015-parisattacks.ids,@htTweets: #ParisAttack | Explosion heard during France Germany football match at Stade de France http
499397413870645249,2014-ferguson.ids,@mattdpearce: Every time a car speeds toward the police line on the bridge  everybody takes a huge breath. #Ferguson
552931664482275328,2015-charliehebdo.ids,"@leaobino: \"À Londres les anglais ont chanté la Marseillaise\"   C'est juste merveilleux #JeSuisCharlie"
665442385447559168,2015-parisattacks.ids,@FleurEast: Pray for Paris. Pray for France. Pray for the world. Pray for peace. 🙏🏽             #PrayersForFrance #PrayForParis http
717741712815353856,2016-panamapapers.ids,@revistaproceso: Involucran a Mario Vargas Llosa en #PanamaPapers http
166482354381135872,2012-superbowl.ids,What a trooper! RT @kurtsiegelin: One more drive to #indy for the #njmorningshow -- a #sb46 #champion edition begins at 5 am #nj #Giants
553134259268239360,2015-charliehebdo.ids,@F3Limousin: #Limousin : #JeSuisCharlie les images des #rassemblements   http http
553809220248666112,2015-charliehebdo.ids,"@pthibaut: #jesuischarlie #CharlieHebdo la une du magazine \"Der Spiegel\" qui désormais parait le samedi au lieu du lundi http"
665492137304334336,2015-parisattacks.ids,@ar_sea: Rassemblement à #Montréal pour #Paris #ParisAttacks #MontrealParis http
665651405403869184,2015-parisattacks.ids,@FredBenudis: Pierre Desproges aura toujours le dernier mot.  #ParisAttacks http
665562050257625089,2015-parisattacks.ids,#firstpost Paris Attacks: France-bound plane AF1741evacuated in Amsterdam after ‘threats’ http
214436549373329409,2012-euro2012.ids,#euroESPN  #Ronaldo @ESPNDeportes: Si apoyas a CRISTIANO RONALDO en la #euro2012 haz RT » #euroESPN
552808672821522432,2015-charliehebdo.ids,@LePoint: #CharlieHebdo : les dessinateurs Charb et cabu sont décédés http http
665485832535543808,2015-parisattacks.ids,@melissa_jones_: instead of posting a generic peace sign let's post something useful to people in danger instead #ParisAttacks http
211443105080160260,2012-euro2012.ids,Jealous sgt ngn @PutYaya95  sbb dy ad jersi Spain untx #Euro2012 ..siap ad nma dy lgi..huhux kkak jealous gila ny..nk jugk Germany untx kkak
216250952028659712,2012-euro2012.ids,Isn't it nice when even your full-back  albeit one of the world's very best  can do something like that  Germany? @GoalUK #Euro2012
580722407532531712,2015-germanwings-crash.ids,NikiBlasina: Europe mourns those killed in the #Germanwings plane crash  including 16 students from a German hi… http
219494800586579968,2012-euro2012.ids,Is it game time yet? #Euro2012 #Italy
512722371564666881,2014-indyref.ids,@kevinbridges86: Sky News got the score at 0-0. A fairly cagey first 53 minutes. #indyref
266220663805714432,2012-uselection.ids,@StateDept: Now on #Storify -- see how U.S. diplomatic missions around the world observed 2012 Election Day: http  #e ...
502189967179653120,2014-ferguson.ids,@rachbarnhart: This status update from @hilaryshhh in response to officer's WaPo editorial. (She's a lawyer btw) #Ferguson #ROC http
640183558880010241,2015-refugeeswelcome.ids,@KarimaDelli: À la #BraderiedeLille avec @sandrousseau &amp; @majdoulinesbai : solidarité avec les réfugiés! #refugeeswelcome #EELV http
178232066704539648,2012-sxsw.ids,@JennFritsche: #FF my Int'l discovery peeps at #SXSW :) @DDbolivar @Shiftyschafer @ablondet @happypobi @julietd @LPreach @MartinGear  ...
488049472551657472,2014-gazaunderattack.ids,@YourAnonNews: RT @plussone: Now: Hundreds in #Chicago protest again for #Gaza on Michigan Ave #GazaUnderAttack http
501603005565640704,2014-ferguson.ids,@shondarhimes: Wait.  So now they are removing the press from the area?  THEY ARE REMOVING THE WITNESSES?!  #Ferguson
665295209782185984,2015-parisattacks.ids,Praying for all those affected by the latest terrorist activities in #Paris.  Stay strong Paris  stay strong France.  #JeSuisParis
668617499517173760,2015-parisattacks.ids,#news India hits out at John Kerry for terming it a 'challenge' at upcoming Paris climate meet;… http #til_now #DNA
552892500449693696,2015-charliehebdo.ids,@AFPphoto: #JeSuisCharlie tribute to #CharlieHebdo at #AFP news room in Paris http
553051340877103105,2015-charliehebdo.ids,@amronsomar  #JeSuisCharlie #Paris: #ThisIsAProtest #Ferguson: #ThisIsARiot ! We could learn a little here... http
553079475194576898,2015-charliehebdo.ids,@GEFeminin: Hommage de #Bansky à #CharlieHebdo http
553372321336266752,2015-charliehebdo.ids,@oliviawilde: #CharlieHebdo #FreedomOfSpeech http
665345711156785152,2015-parisattacks.ids,@MattWaldenAC: my heart goes out to Paris right now. sending prayers your way. #prayersforparis
580760803919454209,2015-germanwings-crash.ids,"“@SkyNews: French President Hollande: \"Everything will be done to return the victims to their families\" #Germanwings http"
324028779431329792,2013-boston-marathon-bombing.ids,@ATokarz37: “@JustAMasshole: Crazy day today. Dont forget to count your blessings. Goodnight Boston #PrayForBoston #WeWillRecover”
641215604544946176,2015-refugeeswelcome.ids,@Pontifex_es: Que cada parroquia y comunidad religiosa de Europa acoja a una familia de refugiados. #Jubileo #refugeeswelcome
265317389493731329,2012-hurricane-sandy.ids,@frankietaggart: New York magazine's #Sandy cover is stunning http
262772065692708866,2012-hurricane-sandy.ids,@DMVFollowers: Attention #DMV  if you see a homeless person in need during the hurricane  call shelter hotline 1.800.535.7252. Please ...
593777981320867840,2015-nepalearthquake.ids,@Reuters: Onlookers rejoice as rescuers pull boy to safety from rubble of #Nepal earthquake: http http
553537904698351616,2015-charliehebdo.ids,"\"One of the killed Police officers was a Muslim.\" Why is this even a news snippet? A human being is dead  end of story. #CharlieHebdo #Paris"
710945612435492866,2016-brexit.ids,somewhere in what passes for a brain #IDS is thinking he is going to lead the @Conservative party to #Brexit and beyond
517123927827824642,2014-hongkong-protests.ids,It's up to you to find beauty in the ugliest days. #HongKong #OccupyCentral #mfjs3501 #HongKongProtests http
219517351408836608,2012-euro2012.ids,Who has the most dedicated fans on #Euro2012 ?! In my opinion Ireland!
214791312535339008,2012-euro2012.ids,Ya comenzo #EURO2012 #ESPAÑA vs #CROACIA
553196826040750081,2015-charliehebdo.ids,@YahooNews: French terror suspect Cherif Kouachi was failed rapper-turned-jihadist: http #CharlieHebdo http
592165094852689920,2015-nepalearthquake.ids,@RadioElshinta: Pemerintah Nepal menetapkan keadaan darurat di kawasan yang terkena gempa. #GempaNepal (via BBC) http
595390735819476992,2015-nepalearthquake.ids,@7piliers: #ICYMI  “Humanitarian Information in Nepal — from crisis to agency” by @info_innovation http
524973606817001472,2014-ottawashooting.ids,@latercera: #Canadá: Hospital de Ottawa informa que está tratando a dos pacientes más tras tiroteo en el parlamento. Vía @Reuters http
262642455814479873,2012-hurricane-sandy.ids,@futonlenahan: She be tearin' up the east coast #sandy http
592767977860259842,2015-nepalearthquake.ids,@MSF_USA: UPDATE: Tomorrow  we're sending a 35-ton charter w/ inflatable hospital from Bordeaux  France #NepalEarthquake http
166499828824686593,2012-superbowl.ids,Im avoiding social media today because Im watching the #superbowl when I get home tonight. My Grandma told me over Skype  thanks grandma…
581078735257890816,2015-germanwings-crash.ids,"#Germanwings: Investigaciones concluyen que el copiloto del Airbus 320 \"estrelló el avión con voluntad de destruirlo\".  -Ampliación-"
211018047929073664,2012-euro2012.ids,@Dazbrooks @myncipp working lunch and leaving at four  not asked yet but can't see it being a problem #Euro2012
499676733625618432,2014-ferguson.ids,@taygogo: I took COMM classes lol. I know a PR move when I see 1. Not gonna work RT @ksdknews: Important new image in #Ferguson http
503919370654203904,2014-ferguson.ids,.@alicesperi &amp; @thementalward are live from #Ferguson 4 #MikeBrown's funeral  via @vicenews; http http
552855406079643650,2015-charliehebdo.ids,@davpope: Can't sleep tonight  thoughts with my French cartooning colleagues  their families and loved ones #CharlieHebdo http
592298598353764352,2015-nepalearthquake.ids,The news coming out of Nepal is devastating  and though we're a half a world away we can still help. #NepalEarthquake http
